time,infection_status,risk_group,count,model
336,s,g1-10,1567.5,60%
336,s,g1-11,1428.2,60%
337,i,g0-00,25.625,60%
337,i,g0-01,20.25,60%
337,i,g0-10,22.25,60%
337,i,g0-11,20.125,60%
337,i,g1-00,32.0,60%
337,i,g1-01,39.125,60%
337,i,g1-10,28.375,60%
337,i,g1-11,44.0,60%
337,r,g0-00,404.3,60%
337,r,g0-01,302.4,60%
337,r,g0-10,385.1,60%
337,r,g0-11,302.2,60%
337,r,g1-00,1551.8,60%
337,r,g1-01,1967.1,60%
337,r,g1-10,1522.7,60%
337,r,g1-11,1921.6,60%
337,s,g0-00,432.9,60%
337,s,g0-01,242.3,60%
337,s,g0-10,494.4,60%
337,s,g0-11,290.2,60%
337,s,g1-00,1564.9,60%
337,s,g1-01,1440.7,60%
337,s,g1-10,1557.3,60%
337,s,g1-11,1434.7,60%
338,i,g0-00,24.125,60%
338,i,g0-01,20.375,60%
338,i,g0-10,21.5,60%
338,i,g0-11,18.25,60%
338,i,g1-00,31.5,60%
338,i,g1-01,38.625,60%
338,i,g1-10,28.375,60%
338,i,g1-11,45.25,60%
338,r,g0-00,408.5,60%
338,r,g0-01,312.2,60%
338,r,g0-10,387.0,60%
338,r,g0-11,302.4,60%
338,r,g1-00,1545.5,60%
338,r,g1-01,1953.2,60%
338,r,g1-10,1517.3,60%
338,r,g1-11,1919.1,60%
338,s,g0-00,431.2,60%
338,s,g0-01,242.4,60%
338,s,g0-10,491.8,60%
338,s,g0-11,287.2,60%
338,s,g1-00,1570.3,60%
338,s,g1-01,1445.0,60%
338,s,g1-10,1564.0,60%
338,s,g1-11,1440.5,60%
339,i,g0-00,20.5,60%
339,i,g0-01,18.25,60%
339,i,g0-10,22.125,60%
339,i,g0-11,19.625,60%
339,i,g1-00,32.625,60%
339,i,g1-01,39.125,60%
339,i,g1-10,27.875,60%
339,i,g1-11,43.0,60%
339,r,g0-00,392.4,60%
339,r,g0-01,295.8,60%
339,r,g0-10,376.9,60%
339,r,g0-11,310.3,60%
339,r,g1-00,1558.8,60%
339,r,g1-01,1965.7,60%
339,r,g1-10,1522.5,60%
339,r,g1-11,1909.6,60%
339,s,g0-00,441.0,60%
339,s,g0-01,245.5,60%
339,s,g0-10,497.0,60%
339,s,g0-11,292.7,60%
339,s,g1-00,1565.3,60%
339,s,g1-01,1447.1,60%
339,s,g1-10,1563.6,60%
339,s,g1-11,1437.3,60%
340,i,g0-00,20.125,60%
340,i,g0-01,17.75,60%
340,i,g0-10,21.125,60%
340,i,g0-11,19.375,60%
340,i,g1-00,32.375,60%
340,i,g1-01,38.625,60%
340,i,g1-10,28.375,60%
340,i,g1-11,43.5,60%
340,r,g0-00,397.2,60%
340,r,g0-01,304.4,60%
340,r,g0-10,385.3,60%
340,r,g0-11,295.3,60%
340,r,g1-00,1552.3,60%
340,r,g1-01,1953.6,60%
340,r,g1-10,1510.4,60%
340,r,g1-11,1921.3,60%
340,s,g0-00,430.6,60%
340,s,g0-01,253.3,60%
340,s,g0-10,489.8,60%
340,s,g0-11,291.6,60%
340,s,g1-00,1577.9,60%
340,s,g1-01,1443.6,60%
340,s,g1-10,1574.9,60%
340,s,g1-11,1441.5,60%
341,i,g0-00,20.125,60%
341,i,g0-01,16.625,60%
341,i,g0-10,19.75,60%
341,i,g0-11,19.75,60%
341,i,g1-00,33.375,60%
341,i,g1-01,37.0,60%
341,i,g1-10,29.5,60%
341,i,g1-11,42.125,60%
341,r,g0-00,405.5,60%
341,r,g0-01,299.8,60%
341,r,g0-10,395.5,60%
341,r,g0-11,300.0,60%
341,r,g1-00,1541.5,60%
341,r,g1-01,1956.2,60%
341,r,g1-10,1497.7,60%
341,r,g1-11,1912.5,60%
341,s,g0-00,437.7,60%
341,s,g0-01,247.5,60%
341,s,g0-10,488.4,60%
341,s,g0-11,286.8,60%
341,s,g1-00,1572.5,60%
341,s,g1-01,1453.6,60%
341,s,g1-10,1579.0,60%
341,s,g1-11,1451.2,60%
342,i,g0-00,20.5,60%
342,i,g0-01,16.25,60%
342,i,g0-10,21.0,60%
342,i,g0-11,19.125,60%
342,i,g1-00,31.75,60%
342,i,g1-01,38.375,60%
342,i,g1-10,25.875,60%
342,i,g1-11,43.5,60%
342,r,g0-00,399.2,60%
342,r,g0-01,298.2,60%
342,r,g0-10,383.0,60%
342,r,g0-11,309.4,60%
342,r,g1-00,1546.7,60%
342,r,g1-01,1951.4,60%
342,r,g1-10,1508.7,60%
342,r,g1-11,1899.9,60%
342,s,g0-00,438.2,60%
342,s,g0-01,254.3,60%
342,s,g0-10,499.8,60%
342,s,g0-11,281.0,60%
342,s,g1-00,1574.1,60%
342,s,g1-01,1452.4,60%
342,s,g1-10,1571.0,60%
342,s,g1-11,1459.6,60%
343,i,g0-00,22.375,60%
343,i,g0-01,16.25,60%
343,i,g0-10,21.125,60%
343,i,g0-11,20.375,60%
343,i,g1-00,28.25,60%
343,i,g1-01,38.125,60%
343,i,g1-10,27.375,60%
343,i,g1-11,42.875,60%
343,r,g0-00,402.3,60%
343,r,g0-01,310.8,60%
343,r,g0-10,387.4,60%
343,r,g0-11,291.2,60%
343,r,g1-00,1542.2,60%
343,r,g1-01,1936.0,60%
343,r,g1-10,1502.7,60%
343,r,g1-11,1914.6,60%
343,s,g0-00,436.8,60%
343,s,g0-01,237.1,60%
343,s,g0-10,495.6,60%
343,s,g0-11,293.6,60%
343,s,g1-00,1578.2,60%
343,s,g1-01,1472.6,60%
343,s,g1-10,1575.5,60%
343,s,g1-11,1450.0,60%
344,i,g0-00,20.25,60%
344,i,g0-01,18.75,60%
344,i,g0-10,24.5,60%
344,i,g0-11,19.5,60%
344,i,g1-00,29.25,60%
344,i,g1-01,38.0,60%
344,i,g1-10,24.0,60%
344,i,g1-11,43.5,60%
344,r,g0-00,398.2,60%
344,r,g0-01,298.4,60%
344,r,g0-10,386.0,60%
344,r,g0-11,307.7,60%
344,r,g1-00,1542.9,60%
344,r,g1-01,1942.3,60%
344,r,g1-10,1501.9,60%
344,r,g1-11,1894.3,60%
344,s,g0-00,429.8,60%
344,s,g0-01,245.0,60%
344,s,g0-10,488.9,60%
344,s,g0-11,278.9,60%
344,s,g1-00,1589.5,60%
344,s,g1-01,1468.9,60%
344,s,g1-10,1584.4,60%
344,s,g1-11,1468.7,60%
345,i,g0-00,20.75,60%
345,i,g0-01,18.25,60%
345,i,g0-10,18.75,60%
345,i,g0-11,18.375,60%
345,i,g1-00,27.625,60%
345,i,g1-01,38.875,60%
345,i,g1-10,27.625,60%
345,i,g1-11,42.25,60%
345,r,g0-00,398.1,60%
345,r,g0-01,300.2,60%
345,r,g0-10,381.1,60%
345,r,g0-11,298.0,60%
345,r,g1-00,1540.2,60%
345,r,g1-01,1939.3,60%
345,r,g1-10,1505.0,60%
345,r,g1-11,1901.5,60%
345,s,g0-00,427.5,60%
345,s,g0-01,255.3,60%
345,s,g0-10,480.2,60%
345,s,g0-11,288.5,60%
345,s,g1-00,1595.5,60%
345,s,g1-01,1459.5,60%
345,s,g1-10,1596.6,60%
345,s,g1-11,1463.5,60%
346,i,g0-00,18.0,60%
346,i,g0-01,18.0,60%
346,i,g0-10,20.625,60%
346,i,g0-11,18.625,60%
346,i,g1-00,28.875,60%
346,i,g1-01,37.875,60%
346,i,g1-10,26.875,60%
346,i,g1-11,42.125,60%
346,r,g0-00,389.5,60%
346,r,g0-01,302.0,60%
346,r,g0-10,386.9,60%
346,r,g0-11,297.9,60%
346,r,g1-00,1546.4,60%
346,r,g1-01,1936.2,60%
346,r,g1-10,1496.7,60%
346,r,g1-11,1899.5,60%
346,s,g0-00,435.1,60%
346,s,g0-01,246.8,60%
346,s,g0-10,485.3,60%
346,s,g0-11,283.4,60%
346,s,g1-00,1591.5,60%
346,s,g1-01,1470.3,60%
346,s,g1-10,1593.1,60%
346,s,g1-11,1470.6,60%
347,i,g0-00,20.25,60%
347,i,g0-01,16.625,60%
347,i,g0-10,18.5,60%
347,i,g0-11,18.25,60%
347,i,g1-00,26.5,60%
347,i,g1-01,38.375,60%
347,i,g1-10,26.5,60%
347,i,g1-11,42.75,60%
347,r,g0-00,402.6,60%
347,r,g0-01,300.0,60%
347,r,g0-10,389.8,60%
347,r,g0-11,299.9,60%
347,r,g1-00,1529.5,60%
347,r,g1-01,1934.2,60%
347,r,g1-10,1492.2,60%
347,r,g1-11,1893.9,60%
347,s,g0-00,430.7,60%
347,s,g0-01,249.7,60%
347,s,g0-10,498.6,60%
347,s,g0-11,291.7,60%
347,s,g1-00,1599.8,60%
347,s,g1-01,1472.1,60%
347,s,g1-10,1583.4,60%
347,s,g1-11,1465.7,60%
348,i,g0-00,20.75,60%
348,i,g0-01,17.0,60%
348,i,g0-10,18.625,60%
348,i,g0-11,20.125,60%
348,i,g1-00,27.625,60%
348,i,g1-01,38.375,60%
348,i,g1-10,25.375,60%
348,i,g1-11,39.375,60%
348,r,g0-00,393.0,60%
348,r,g0-01,302.8,60%
348,r,g0-10,386.2,60%
348,r,g0-11,294.5,60%
348,r,g1-00,1533.7,60%
348,r,g1-01,1927.4,60%
348,r,g1-10,1495.4,60%
348,r,g1-11,1897.4,60%
348,s,g0-00,441.2,60%
348,s,g0-01,252.3,60%
348,s,g0-10,482.4,60%
348,s,g0-11,285.3,60%
348,s,g1-00,1593.4,60%
348,s,g1-01,1473.2,60%
348,s,g1-10,1600.8,60%
348,s,g1-11,1475.2,60%
349,i,g0-00,19.75,60%
349,i,g0-01,14.5,60%
349,i,g0-10,17.875,60%
349,i,g0-11,21.125,60%
349,i,g1-00,28.0,60%
349,i,g1-01,40.25,60%
349,i,g1-10,25.625,60%
349,i,g1-11,39.875,60%
349,r,g0-00,396.8,60%
349,r,g0-01,305.8,60%
349,r,g0-10,384.9,60%
349,r,g0-11,297.5,60%
349,r,g1-00,1526.6,60%
349,r,g1-01,1919.4,60%
349,r,g1-10,1493.5,60%
349,r,g1-11,1889.0,60%
349,s,g0-00,446.0,60%
349,s,g0-01,246.7,60%
349,s,g0-10,497.9,60%
349,s,g0-11,297.7,60%
349,s,g1-00,1592.4,60%
349,s,g1-01,1484.3,60%
349,s,g1-10,1588.9,60%
349,s,g1-11,1467.0,60%
350,i,g0-00,20.125,60%
350,i,g0-01,16.625,60%
350,i,g0-10,16.0,60%
350,i,g0-11,19.125,60%
350,i,g1-00,27.625,60%
350,i,g1-01,37.25,60%
350,i,g1-10,25.625,60%
350,i,g1-11,39.75,60%
350,r,g0-00,390.9,60%
350,r,g0-01,298.7,60%
350,r,g0-10,382.4,60%
350,r,g0-11,295.5,60%
350,r,g1-00,1531.3,60%
350,r,g1-01,1922.2,60%
350,r,g1-10,1495.4,60%
350,r,g1-11,1886.6,60%
350,s,g0-00,433.6,60%
350,s,g0-01,256.4,60%
350,s,g0-10,484.6,60%
350,s,g0-11,296.9,60%
350,s,g1-00,1606.0,60%
350,s,g1-01,1479.6,60%
350,s,g1-10,1604.3,60%
350,s,g1-11,1473.9,60%
351,i,g0-00,21.375,60%
351,i,g0-01,16.75,60%
351,i,g0-10,15.75,60%
351,i,g0-11,19.5,60%
351,i,g1-00,24.75,60%
351,i,g1-01,38.25,60%
351,i,g1-10,25.875,60%
351,i,g1-11,37.125,60%
351,r,g0-00,396.0,60%
351,r,g0-01,298.1,60%
351,r,g0-10,393.9,60%
351,r,g0-11,289.1,60%
351,r,g1-00,1524.0,60%
351,r,g1-01,1919.0,60%
351,r,g1-10,1481.1,60%
351,r,g1-11,1890.4,60%
351,s,g0-00,457.5,60%
351,s,g0-01,255.5,60%
351,s,g0-10,489.3,60%
351,s,g0-11,287.7,60%
351,s,g1-00,1585.6,60%
351,s,g1-01,1483.4,60%
351,s,g1-10,1602.4,60%
351,s,g1-11,1487.5,60%
352,i,g0-00,20.375,60%
352,i,g0-01,16.0,60%
352,i,g0-10,17.75,60%
352,i,g0-11,17.75,60%
352,i,g1-00,24.5,60%
352,i,g1-01,37.875,60%
352,i,g1-10,23.125,60%
352,i,g1-11,37.5,60%
352,r,g0-00,391.6,60%
352,r,g0-01,285.8,60%
352,r,g0-10,384.2,60%
352,r,g0-11,278.6,60%
352,r,g1-00,1525.7,60%
352,r,g1-01,1927.6,60%
352,r,g1-10,1487.3,60%
352,r,g1-11,1898.5,60%
352,s,g0-00,444.8,60%
352,s,g0-01,251.7,60%
352,s,g0-10,488.3,60%
352,s,g0-11,292.0,60%
352,s,g1-00,1602.0,60%
352,s,g1-01,1491.8,60%
352,s,g1-10,1607.5,60%
352,s,g1-11,1486.7,60%
353,i,g0-00,21.125,60%
353,i,g0-01,15.875,60%
353,i,g0-10,15.375,60%
353,i,g0-11,17.75,60%
353,i,g1-00,25.625,60%
353,i,g1-01,34.625,60%
353,i,g1-10,26.125,60%
353,i,g1-11,36.875,60%
353,r,g0-00,392.6,60%
353,r,g0-01,302.1,60%
353,r,g0-10,385.6,60%
353,r,g0-11,291.8,60%
353,r,g1-00,1521.7,60%
353,r,g1-01,1908.4,60%
353,r,g1-10,1481.0,60%
353,r,g1-11,1881.6,60%
353,s,g0-00,441.7,60%
353,s,g0-01,255.0,60%
353,s,g0-10,486.6,60%
353,s,g0-11,285.7,60%
353,s,g1-00,1606.6,60%
353,s,g1-01,1494.1,60%
353,s,g1-10,1613.6,60%
353,s,g1-11,1497.2,60%
354,i,g0-00,18.75,60%
354,i,g0-01,16.0,60%
354,i,g0-10,17.75,60%
354,i,g0-11,17.5,60%
354,i,g1-00,25.75,60%
354,i,g1-01,35.0,60%
354,i,g1-10,22.5,60%
354,i,g1-11,36.75,60%
354,r,g0-00,396.2,60%
354,r,g0-01,298.3,60%
354,r,g0-10,377.7,60%
354,r,g0-11,280.1,60%
354,r,g1-00,1516.8,60%
354,r,g1-01,1908.3,60%
354,r,g1-10,1485.6,60%
354,r,g1-11,1889.8,60%
354,s,g0-00,451.5,60%
354,s,g0-01,254.6,60%
354,s,g0-10,492.8,60%
354,s,g0-11,287.2,60%
354,s,g1-00,1599.9,60%
354,s,g1-01,1498.0,60%
354,s,g1-10,1611.7,60%
354,s,g1-11,1499.5,60%
355,i,g0-00,19.375,60%
355,i,g0-01,15.5,60%
355,i,g0-10,18.375,60%
355,i,g0-11,17.75,60%
355,i,g1-00,24.375,60%
355,i,g1-01,35.25,60%
355,i,g1-10,23.0,60%
355,i,g1-11,36.125,60%
355,r,g0-00,397.1,60%
355,r,g0-01,287.1,60%
355,r,g0-10,377.4,60%
355,r,g0-11,291.8,60%
355,r,g1-00,1515.2,60%
355,r,g1-01,1917.5,60%
355,r,g1-10,1483.2,60%
355,r,g1-11,1873.5,60%
355,s,g0-00,442.2,60%
355,s,g0-01,253.8,60%
355,s,g0-10,479.9,60%
355,s,g0-11,286.9,60%
355,s,g1-00,1610.5,60%
355,s,g1-01,1501.0,60%
355,s,g1-10,1626.4,60%
355,s,g1-11,1504.7,60%
356,i,g0-00,19.125,60%
356,i,g0-01,15.125,60%
356,i,g0-10,16.0,60%
356,i,g0-11,17.75,60%
356,i,g1-00,26.0,60%
356,i,g1-01,33.5,60%
356,i,g1-10,22.625,60%
356,i,g1-11,37.375,60%
356,r,g0-00,388.1,60%
356,r,g0-01,291.7,60%
356,r,g0-10,379.9,60%
356,r,g0-11,288.0,60%
356,r,g1-00,1519.4,60%
356,r,g1-01,1909.3,60%
356,r,g1-10,1479.2,60%
356,r,g1-11,1873.2,60%
356,s,g0-00,451.2,60%
356,s,g0-01,252.5,60%
356,s,g0-10,486.0,60%
356,s,g0-11,286.2,60%
356,s,g1-00,1605.2,60%
356,s,g1-01,1507.6,60%
356,s,g1-10,1624.0,60%
356,s,g1-11,1508.5,60%
357,i,g0-00,19.75,60%
357,i,g0-01,16.375,60%
357,i,g0-10,16.875,60%
357,i,g0-11,16.375,60%
357,i,g1-00,25.0,60%
357,i,g1-01,32.5,60%
357,i,g1-10,22.125,60%
357,i,g1-11,37.125,60%
357,r,g0-00,396.1,60%
357,r,g0-01,293.1,60%
357,r,g0-10,381.5,60%
357,r,g0-11,289.0,60%
357,r,g1-00,1509.5,60%
357,r,g1-01,1904.6,60%
357,r,g1-10,1473.9,60%
357,r,g1-11,1869.0,60%
357,s,g0-00,447.3,60%
357,s,g0-01,255.9,60%
357,s,g0-10,488.2,60%
357,s,g0-11,294.1,60%
357,s,g1-00,1611.3,60%
357,s,g1-01,1507.3,60%
357,s,g1-10,1625.2,60%
357,s,g1-11,1505.1,60%
358,i,g0-00,19.75,60%
358,i,g0-01,17.125,60%
358,i,g0-10,17.5,60%
358,i,g0-11,17.25,60%
358,i,g1-00,24.75,60%
358,i,g1-01,34.375,60%
358,i,g1-10,23.625,60%
358,i,g1-11,37.125,60%
358,r,g0-00,395.1,60%
358,r,g0-01,300.6,60%
358,r,g0-10,372.1,60%
358,r,g0-11,287.4,60%
358,r,g1-00,1507.0,60%
358,r,g1-01,1892.8,60%
358,r,g1-10,1478.4,60%
358,r,g1-11,1865.7,60%
358,s,g0-00,445.4,60%
358,s,g0-01,258.0,60%
358,s,g0-10,492.4,60%
358,s,g0-11,288.1,60%
358,s,g1-00,1616.9,60%
358,s,g1-01,1507.4,60%
358,s,g1-10,1624.2,60%
358,s,g1-11,1515.3,60%
359,i,g0-00,19.25,60%
359,i,g0-01,13.875,60%
359,i,g0-10,15.75,60%
359,i,g0-11,16.5,60%
359,i,g1-00,26.75,60%
359,i,g1-01,37.375,60%
359,i,g1-10,23.375,60%
359,i,g1-11,34.75,60%
359,r,g0-00,387.8,60%
359,r,g0-01,293.2,60%
359,r,g0-10,373.2,60%
359,r,g0-11,288.1,60%
359,r,g1-00,1511.6,60%
359,r,g1-01,1894.5,60%
359,r,g1-10,1476.1,60%
359,r,g1-11,1863.2,60%
359,s,g0-00,440.8,60%
359,s,g0-01,256.6,60%
359,s,g0-10,489.1,60%
359,s,g0-11,284.9,60%
359,s,g1-00,1623.0,60%
359,s,g1-01,1514.7,60%
359,s,g1-10,1630.3,60%
359,s,g1-11,1522.8,60%
360,i,g0-00,17.0,60%
360,i,g0-01,17.625,60%
360,i,g0-10,15.5,60%
360,i,g0-11,15.375,60%
360,i,g1-00,29.875,60%
360,i,g1-01,34.125,60%
360,i,g1-10,22.5,60%
360,i,g1-11,35.5,60%
360,r,g0-00,383.0,60%
360,r,g0-01,293.5,60%
360,r,g0-10,373.4,60%
360,r,g0-11,290.0,60%
360,r,g1-00,1513.7,60%
360,r,g1-01,1889.2,60%
360,r,g1-10,1471.4,60%
360,r,g1-11,1858.7,60%
360,s,g0-00,431.5,60%
360,s,g0-01,258.4,60%
360,s,g0-10,498.6,60%
360,s,g0-11,276.7,60%
360,s,g1-00,1634.3,60%
360,s,g1-01,1517.5,60%
360,s,g1-10,1626.2,60%
360,s,g1-11,1533.9,60%
361,i,g0-00,23.0,60%
361,i,g0-01,14.625,60%
361,i,g0-10,14.625,60%
361,i,g0-11,12.625,60%
361,i,g1-00,23.125,60%
361,i,g1-01,35.75,60%
361,i,g1-10,24.25,60%
361,i,g1-11,35.25,60%
361,r,g0-00,388.5,60%
361,r,g0-01,289.8,60%
361,r,g0-10,372.1,60%
361,r,g0-11,294.5,60%
361,r,g1-00,1505.1,60%
361,r,g1-01,1888.5,60%
361,r,g1-10,1467.1,60%
361,r,g1-11,1851.5,60%
361,s,g0-00,441.8,60%
361,s,g0-01,253.2,60%
361,s,g0-10,492.4,60%
361,s,g0-11,289.0,60%
361,s,g1-00,1627.7,60%
361,s,g1-01,1528.2,60%
361,s,g1-10,1637.3,60%
361,s,g1-11,1526.7,60%
362,i,g0-00,19.25,60%
362,i,g0-01,12.25,60%
362,i,g0-10,19.0,60%
362,i,g0-11,15.875,60%
362,i,g1-00,25.25,60%
362,i,g1-01,35.625,60%
362,i,g1-10,22.125,60%
362,i,g1-11,31.625,60%
362,r,g0-00,386.2,60%
362,r,g0-01,293.1,60%
362,r,g0-10,372.5,60%
362,r,g0-11,297.2,60%
362,r,g1-00,1506.0,60%
362,r,g1-01,1881.7,60%
362,r,g1-10,1461.6,60%
362,r,g1-11,1844.6,60%
362,s,g0-00,448.9,60%
362,s,g0-01,254.9,60%
362,s,g0-10,493.8,60%
362,s,g0-11,287.8,60%
362,s,g1-00,1623.3,60%
362,s,g1-01,1532.0,60%
362,s,g1-10,1639.2,60%
362,s,g1-11,1532.4,60%
363,i,g0-00,18.375,60%
363,i,g0-01,14.75,60%
363,i,g0-10,18.125,60%
363,i,g0-11,15.625,60%
363,i,g1-00,23.875,60%
363,i,g1-01,30.875,60%
363,i,g1-10,23.625,60%
363,i,g1-11,30.625,60%
363,r,g0-00,384.4,60%
363,r,g0-01,294.3,60%
363,r,g0-10,370.8,60%
363,r,g0-11,283.4,60%
363,r,g1-00,1506.1,60%
363,r,g1-01,1878.7,60%
363,r,g1-10,1461.3,60%
363,r,g1-11,1854.5,60%
363,s,g0-00,454.6,60%
363,s,g0-01,270.8,60%
363,s,g0-10,498.3,60%
363,s,g0-11,289.5,60%
363,s,g1-00,1621.1,60%
363,s,g1-01,1519.7,60%
363,s,g1-10,1636.2,60%
363,s,g1-11,1535.6,60%
364,i,g0-00,19.25,60%
364,i,g0-01,14.0,60%
364,i,g0-10,16.25,60%
364,i,g0-11,14.25,60%
364,i,g1-00,22.5,60%
364,i,g1-01,31.75,60%
364,i,g1-10,25.625,60%
364,i,g1-11,34.75,60%
364,r,g0-00,382.8,60%
364,r,g0-01,297.6,60%
364,r,g0-10,367.9,60%
364,r,g0-11,288.7,60%
364,r,g1-00,1503.8,60%
364,r,g1-01,1868.5,60%
364,r,g1-10,1461.1,60%
364,r,g1-11,1845.4,60%
364,s,g0-00,444.7,60%
364,s,g0-01,260.5,60%
364,s,g0-10,495.4,60%
364,s,g0-11,287.5,60%
364,s,g1-00,1635.3,60%
364,s,g1-01,1536.8,60%
364,s,g1-10,1642.1,60%
364,s,g1-11,1539.2,60%
365,i,g0-00,19.75,60%
365,i,g0-01,15.5,60%
365,i,g0-10,18.0,60%
365,i,g0-11,16.5,60%
365,i,g1-00,22.625,60%
365,i,g1-01,30.875,60%
365,i,g1-10,23.75,60%
365,i,g1-11,34.625,60%
365,r,g0-00,389.8,60%
365,r,g0-01,287.8,60%
365,r,g0-10,371.8,60%
365,r,g0-11,283.6,60%
365,r,g1-00,1494.5,60%
365,r,g1-01,1873.6,60%
365,r,g1-10,1454.8,60%
365,r,g1-11,1845.1,60%
365,s,g0-00,440.3,60%
365,s,g0-01,256.8,60%
365,s,g0-10,497.3,60%
365,s,g0-11,289.0,60%
365,s,g1-00,1641.5,60%
365,s,g1-01,1544.7,60%
365,s,g1-10,1642.7,60%
365,s,g1-11,1541.4,60%
0,i,g0-00,1.9,80%
0,i,g0-01,1.5714285714285714,80%
0,i,g0-10,1.6666666666666667,80%
0,i,g0-11,1.75,80%
0,i,g1-00,2.3333333333333335,80%
0,i,g1-01,2.9,80%
0,i,g1-10,2.5,80%
0,i,g1-11,2.6,80%
0,s,g0-00,1013.9,80%
0,s,g0-01,682.9,80%
0,s,g0-10,1033.7,80%
0,s,g0-11,693.3,80%
0,s,g1-00,2982.1,80%
0,s,g1-01,3313.1,80%
0,s,g1-10,2962.3,80%
0,s,g1-11,3302.7,80%
1,i,g0-00,2.7,80%
1,i,g0-01,2.3333333333333335,80%
1,i,g0-10,2.5,80%
1,i,g0-11,2.0,80%
1,i,g1-00,2.4444444444444446,80%
1,i,g1-01,3.9,80%
1,i,g1-10,2.4,80%
1,i,g1-11,3.3,80%
1,r,g0-00,1.0,80%
1,r,g0-10,1.0,80%
1,r,g0-11,1.0,80%
1,r,g1-00,1.2857142857142858,80%
1,r,g1-01,1.25,80%
1,r,g1-10,1.0,80%
1,r,g1-11,1.5,80%
1,s,g0-00,1022.6,80%
1,s,g0-01,689.8,80%
1,s,g0-10,1027.7,80%
1,s,g0-11,681.2,80%
1,s,g1-00,2971.5,80%
1,s,g1-01,3304.4,80%
1,s,g1-10,2967.0,80%
1,s,g1-11,3313.1,80%
2,i,g0-00,2.0,80%
2,i,g0-01,3.142857142857143,80%
2,i,g0-10,2.6666666666666665,80%
2,i,g0-11,2.7777777777777777,80%
2,i,g1-00,3.5555555555555554,80%
2,i,g1-01,3.4,80%
2,i,g1-10,3.5555555555555554,80%
2,i,g1-11,3.2,80%
2,r,g0-00,1.2,80%
2,r,g0-10,1.0,80%
2,r,g0-11,1.0,80%
2,r,g1-00,1.4285714285714286,80%
2,r,g1-01,2.5,80%
2,r,g1-10,1.4285714285714286,80%
2,r,g1-11,1.625,80%
2,s,g0-00,1007.9,80%
2,s,g0-01,688.7,80%
2,s,g0-10,1023.2,80%
2,s,g0-11,671.4,80%
2,s,g1-00,2985.3,80%
2,s,g1-01,3304.2,80%
2,s,g1-10,2970.0,80%
2,s,g1-11,3321.3,80%
3,i,g0-00,3.2,80%
3,i,g0-01,2.6,80%
3,i,g0-10,3.5,80%
3,i,g0-11,2.125,80%
3,i,g1-00,3.5,80%
3,i,g1-01,3.9,80%
3,i,g1-10,2.9,80%
3,i,g1-11,5.5,80%
3,r,g0-00,1.0,80%
3,r,g0-01,1.0,80%
3,r,g0-10,1.4,80%
3,r,g0-11,1.0,80%
3,r,g1-00,2.0,80%
3,r,g1-01,3.2857142857142856,80%
3,r,g1-10,1.6666666666666667,80%
3,r,g1-11,2.5714285714285716,80%
3,s,g0-00,1010.0,80%
3,s,g0-01,687.4,80%
3,s,g0-10,1012.3,80%
3,s,g0-11,684.9,80%
3,s,g1-00,2981.2,80%
3,s,g1-01,3303.6,80%
3,s,g1-10,2979.1,80%
3,s,g1-11,3305.6,80%
4,i,g0-00,3.3333333333333335,80%
4,i,g0-01,2.9,80%
4,i,g0-10,2.8,80%
4,i,g0-11,3.111111111111111,80%
4,i,g1-00,4.6,80%
4,i,g1-01,4.2,80%
4,i,g1-10,3.6,80%
4,i,g1-11,4.8,80%
4,r,g0-00,1.3333333333333333,80%
4,r,g0-01,1.3333333333333333,80%
4,r,g0-10,1.25,80%
4,r,g0-11,1.6666666666666667,80%
4,r,g1-00,2.5,80%
4,r,g1-01,3.3333333333333335,80%
4,r,g1-10,2.5,80%
4,r,g1-11,2.888888888888889,80%
4,s,g0-00,1012.1,80%
4,s,g0-01,682.1,80%
4,s,g0-10,1023.0,80%
4,s,g0-11,696.1,80%
4,s,g1-00,2977.0,80%
4,s,g1-01,3307.0,80%
4,s,g1-10,2967.6,80%
4,s,g1-11,3292.7,80%
5,i,g0-00,3.8,80%
5,i,g0-01,3.0,80%
5,i,g0-10,3.875,80%
5,i,g0-11,3.7,80%
5,i,g1-00,5.0,80%
5,i,g1-01,5.4,80%
5,i,g1-10,3.9,80%
5,i,g1-11,5.8,80%
5,r,g0-00,2.2857142857142856,80%
5,r,g0-01,1.75,80%
5,r,g0-10,1.5555555555555556,80%
5,r,g0-11,1.5,80%
5,r,g1-00,2.9,80%
5,r,g1-01,3.5,80%
5,r,g1-10,3.0,80%
5,r,g1-11,3.6,80%
5,s,g0-00,1001.0,80%
5,s,g0-01,703.3,80%
5,s,g0-10,1019.3,80%
5,s,g0-11,692.2,80%
5,s,g1-00,2985.7,80%
5,s,g1-01,3283.4,80%
5,s,g1-10,2969.6,80%
5,s,g1-11,3294.1,80%
6,i,g0-00,4.0,80%
6,i,g0-01,2.8,80%
6,i,g0-10,4.3,80%
6,i,g0-11,3.3,80%
6,i,g1-00,5.9,80%
6,i,g1-01,7.1,80%
6,i,g1-10,4.1,80%
6,i,g1-11,7.9,80%
6,r,g0-00,2.0,80%
6,r,g0-01,1.3333333333333333,80%
6,r,g0-10,1.8571428571428572,80%
6,r,g0-11,1.7142857142857142,80%
6,r,g1-00,3.9,80%
6,r,g1-01,5.5,80%
6,r,g1-10,3.6,80%
6,r,g1-11,5.2,80%
